HorseID,Horse,RunStyle,Wins,Starts,Places,AvgOdds,WinRate,PlaceRate
K244,工程小子(K244),Closer,0,3,0,97.0,0.0,0.0
K245,綠野飛馳(K245),Midpack,0,3,3,1.77,0.0,100.0
K247,嘉應駿昇(K247),Frontrunner,0,3,1,5.17,0.0,33.33
K251,飛雪神駒(K251),Midpack,0,3,0,21.0,0.0,0.0
K255,奇異歡星(K255),Closer,0,3,0,61.33,0.0,0.0
K257,戰寶(K257),Closer,0,3,0,54.0,0.0,0.0
K258,至尊瑰寶(K258),Midpack,0,3,0,17.0,0.0,0.0
K259,神燦金剛(K259),Closer,0,3,0,77.67,0.0,0.0
K262,尊登(K262),Closer,0,3,0,88.0,0.0,0.0
K267,赤霞(K267),Midpack,0,3,0,126.33,0.0,0.0
K272,金多囍(K272),Closer,0,3,0,40.0,0.0,0.0
K280,天蓬貓(K280),Closer,0,3,1,23.57,0.0,33.33
K283,可靠大師(K283),Frontrunner,0,3,1,4.13,0.0,33.33
K286,佳駿年年(K286),Closer,0,3,0,161.33,0.0,0.0
K287,順成之星(K287),Closer,0,3,1,55.33,0.0,33.33
K299,領航破浪(K299),Closer,0,3,0,147.0,0.0,0.0
K302,天天友福(K302),Closer,0,3,0,33.33,0.0,0.0
K307,部族高手(K307),Closer,0,3,0,62.33,0.0,0.0
K313,幸運派彩(K313),Closer,0,3,0,38.27,0.0,0.0
K314,首飾悟空(K314),Closer,0,3,0,20.33,0.0,0.0
K364,加州勇勝(K364),Frontrunner,0,3,0,9.4,0.0,0.0
K428,魅力知耀(K428),Closer,0,3,0,99.0,0.0,0.0
K433,華夏俊馬(K433),Frontrunner,0,3,1,8.57,0.0,33.33
E486,浪漫勇士(E486),Midpack,2,2,2,1.1,100.0,100.0
H186,堅又威(H186),Closer,2,2,2,4.65,100.0,100.0
J098,先到先得(J098),Midpack,2,2,2,3.0,100.0,100.0
J227,追風(J227),Midpack,2,2,2,3.35,100.0,100.0
J272,元朗精英(J272),Midpack,2,2,2,4.7,100.0,100.0
J321,神馳(J321),Closer,2,2,2,2.35,100.0,100.0
J348,觀天下(J348),Frontrunner,2,2,2,2.15,100.0,100.0
J357,錶之宇宙(J357),Midpack,2,2,2,20.0,100.0,100.0
J517,康樂高球(J517),Frontrunner,2,2,2,3.5,100.0,100.0
B456,醒目勇駒(B456),Midpack,1,2,1,25.0,50.0,50.0
E281,前風(E281),Frontrunner,1,2,1,14.1,50.0,50.0
G250,飛躍凱旋(G250),Midpack,1,2,1,11.75,50.0,50.0
G424,大千眼界(G424),Midpack,1,2,1,6.45,50.0,50.0
G455,傑出漢子(G455),Frontrunner,1,2,1,5.7,50.0,50.0
G462,堅有利(G462),Frontrunner,1,2,1,3.85,50.0,50.0
G475,智勝龍(G475),Midpack,1,2,2,10.5,50.0,100.0
G477,美麗多盈(G477),Midpack,1,2,1,11.9,50.0,50.0
H011,型到爆(H011),Midpack,1,2,2,9.9,50.0,100.0
H028,嘉應勇士(H028),Frontrunner,1,2,1,9.8,50.0,50.0
H034,皮具大師(H034),Closer,1,2,1,7.25,50.0,50.0
H081,水晶酒杯(H081),Frontrunner,1,2,2,22.5,50.0,100.0
H296,八駿笑昇(H296),Midpack,1,2,1,8.1,50.0,50.0
H298,巴閉仔(H298),Midpack,1,2,1,28.5,50.0,50.0
H341,炯炯有神(H341),Midpack,1,2,1,6.25,50.0,50.0
H344,平海之星(H344),Midpack,1,2,1,25.9,50.0,50.0
H381,我做到(H381),Frontrunner,1,2,1,10.35,50.0,50.0
H383,春風萬里(H383),Midpack,1,2,1,3.7,50.0,50.0
H389,愛心神駒(H389),Midpack,1,2,1,3.45,50.0,50.0
H461,金勝名駒(H461),Frontrunner,1,2,1,17.0,50.0,50.0
H487,綫路光驊(H487),Frontrunner,1,2,1,20.0,50.0,50.0
J099,五福星(J099),Frontrunner,1,2,1,2.7,50.0,50.0
J114,增強(J114),Midpack,1,2,2,3.3,50.0,100.0
J141,昇瀧駒(J141),Frontrunner,1,2,1,54.8,50.0,50.0
J159,賢心星(J159),Frontrunner,1,2,1,10.05,50.0,50.0
J203,勝意(J203),Frontrunner,1,2,1,3.3,50.0,50.0
J285,超力量(J285),Frontrunner,1,2,1,6.75,50.0,50.0
J285,超力量(J285),Midpack,1,2,1,2.55,50.0,50.0
J331,幸運同行(J331),Midpack,1,2,2,8.15,50.0,100.0
J339,昭易搵(J339),Midpack,1,2,1,8.4,50.0,50.0
J348,觀天下(J348),Midpack,1,2,1,8.3,50.0,50.0
J371,風雲(J371),Midpack,1,2,1,14.5,50.0,50.0
J396,富國兄弟(J396),Frontrunner,1,2,1,6.35,50.0,50.0
J474,美麗之光(J474),Frontrunner,1,2,2,7.4,50.0,100.0
J481,喜尊龍(J481),Midpack,1,2,2,2.5,50.0,100.0
J484,決一劍(J484),Midpack,1,2,1,17.5,50.0,50.0
K008,跨境寶馬(K008),Closer,1,2,1,2.1,50.0,50.0
K008,跨境寶馬(K008),Midpack,1,2,2,1.45,50.0,100.0
K014,玩笑(K014),Frontrunner,1,2,2,6.05,50.0,100.0
K026,天賜喜(K026),Midpack,1,2,2,14.25,50.0,100.0
K054,滿心星(K054),Midpack,1,2,2,6.35,50.0,100.0
K057,銀亮奔騰(K057),Midpack,1,2,1,36.15,50.0,50.0
K074,怡昌光輝(K074),Midpack,1,2,1,2.45,50.0,50.0
K086,八駿福昇(K086),Midpack,1,2,2,41.95,50.0,100.0
K118,戀愛狂(K118),Midpack,1,2,1,12.9,50.0,50.0
K173,翠紅(K173),Midpack,1,2,2,8.05,50.0,100.0
K183,魅影戈飛(K183),Frontrunner,1,2,2,3.6,50.0,100.0
K204,光年程祥(K204),Midpack,1,2,2,26.85,50.0,100.0
K208,駿跑得(K208),Closer,1,2,1,36.5,50.0,50.0
K218,燈胆將軍(K218),Closer,1,2,2,42.55,50.0,100.0
K226,龍文鞭影(K226),Midpack,1,2,1,4.25,50.0,50.0
K227,顏色之皇(K227),Frontrunner,1,2,2,4.1,50.0,100.0
K236,扶搖勢勁(K236),Frontrunner,1,2,2,2.4,50.0,100.0
K237,勇闖高峰(K237),Closer,1,2,1,14.3,50.0,50.0
K291,渾身解數(K291),Midpack,1,2,1,4.7,50.0,50.0
K317,弦力寶(K317),Midpack,1,2,1,13.3,50.0,50.0
K321,遨遊波士(K321),Frontrunner,1,2,1,12.0,50.0,50.0
K324,穿雲達月(K324),Frontrunner,1,2,1,7.15,50.0,50.0
K363,星月飛雲(K363),Closer,1,2,1,18.5,50.0,50.0
K385,君子傳承(K385),Midpack,1,2,2,4.6,50.0,100.0
K491,美麗星晨(K491),Midpack,1,2,2,4.75,50.0,100.0
C517,保羅承傳(C517),Frontrunner,0,2,0,107.5,0.0,0.0
D075,中華威威(D075),Closer,0,2,0,25.5,0.0,0.0
D087,紅鬃烈馬(D087),Midpack,0,2,0,26.1,0.0,0.0
D359,冠寶駒(D359),Closer,0,2,0,29.0,0.0,0.0
D433,好好心得(D433),Closer,0,2,0,33.0,0.0,0.0
D433,好好心得(D433),Midpack,0,2,0,17.0,0.0,0.0
D474,電路七號(D474),Closer,0,2,0,12.6,0.0,0.0
E061,人和家興(E061),Midpack,0,2,0,51.0,0.0,0.0
E082,對衡之星(E082),Midpack,0,2,0,41.0,0.0,0.0
E114,怡心聲(E114),Closer,0,2,0,42.5,0.0,0.0
E157,好運寶馬(E157),Midpack,0,2,0,39.85,0.0,0.0
E161,得勝多(E161),Closer,0,2,0,14.5,0.0,0.0
E204,萬里飛至(E204),Midpack,0,2,0,22.8,0.0,0.0
E208,友誼至佳(E208),Midpack,0,2,0,56.0,0.0,0.0
E209,真感(E209),Midpack,0,2,0,21.0,0.0,0.0
E221,攻頂(E221),Midpack,0,2,0,16.5,0.0,0.0
E253,勝意龍(E253),Midpack,0,2,1,8.5,0.0,50.0
E273,波爾多(E273),Midpack,0,2,0,6.7,0.0,0.0
E282,財駿(E282),Midpack,0,2,0,45.0,0.0,0.0
E306,常拼常勇(E306),Midpack,0,2,1,20.0,0.0,50.0
E321,逆市奇爸(E321),Midpack,0,2,1,48.0,0.0,50.0
E360,龍騰飛翔(E360),Frontrunner,0,2,1,21.0,0.0,50.0
E369,怪獸奇兵(E369),Frontrunner,0,2,0,17.0,0.0,0.0
E379,中華盛景(E379),Frontrunner,0,2,0,16.5,0.0,0.0
E385,幸運旅程(E385),Frontrunner,0,2,0,34.5,0.0,0.0
E400,亞洲力量(E400),Closer,0,2,0,39.5,0.0,0.0
E432,胡椒軍曹(E432),Closer,0,2,0,59.0,0.0,0.0
E432,胡椒軍曹(E432),Frontrunner,0,2,0,83.5,0.0,0.0
E445,大紅袍(E445),Midpack,0,2,0,18.0,0.0,0.0
E447,實力派(E447),Frontrunner,0,2,0,18.0,0.0,0.0
E459,美麗邂逅(E459),Midpack,0,2,0,29.5,0.0,0.0
E466,旭日昇(E466),Midpack,0,2,1,9.6,0.0,50.0
E495,九秒九(E495),Frontrunner,0,2,1,19.5,0.0,50.0
E495,九秒九(E495),Midpack,0,2,0,33.5,0.0,0.0
E496,管之友(E496),Midpack,0,2,0,8.5,0.0,0.0
G006,國士無雙(G006),Midpack,0,2,0,25.5,0.0,0.0
G016,鈁糖武士(G016),Midpack,0,2,0,18.5,0.0,0.0
G025,投資有利(G025),Frontrunner,0,2,0,9.25,0.0,0.0
G057,美麗在線(G057),Frontrunner,0,2,0,20.0,0.0,0.0
G060,大勢至富(G060),Frontrunner,0,2,1,5.4,0.0,50.0
G093,穿甲鷹(G093),Closer,0,2,0,18.5,0.0,0.0
G095,駟跑得(G095),Midpack,0,2,2,23.35,0.0,100.0
G109,日新月著(G109),Midpack,0,2,0,16.2,0.0,0.0
G120,陸知(G120),Midpack,0,2,0,7.25,0.0,0.0
G123,縱橫天下(G123),Frontrunner,0,2,1,15.0,0.0,50.0
G125,得意佳作(G125),Closer,0,2,1,23.0,0.0,50.0
G161,包裝必勝(G161),Closer,0,2,0,33.0,0.0,0.0
G161,包裝必勝(G161),Midpack,0,2,0,105.0,0.0,0.0
G171,發財先鋒(G171),Frontrunner,0,2,0,11.45,0.0,0.0
G173,增有(G173),Midpack,0,2,0,46.0,0.0,0.0
G180,金鑽貴人(G180),Closer,0,2,0,22.0,0.0,0.0
G189,飛馬將軍(G189),Closer,0,2,0,18.5,0.0,0.0
G201,鑽飾翱翔(G201),Midpack,0,2,0,11.45,0.0,0.0
G204,運高八斗(G204),Frontrunner,0,2,1,11.8,0.0,50.0
G207,英雄豪傑(G207),Closer,0,2,1,23.5,0.0,50.0
G222,錶之將來(G222),Closer,0,2,0,22.0,0.0,0.0
G229,龍船快(G229),Closer,0,2,1,33.5,0.0,50.0
G230,佳福駒(G230),Frontrunner,0,2,0,58.0,0.0,0.0
G237,宜春火力(G237),Midpack,0,2,1,7.55,0.0,50.0
G241,逐夢年代(G241),Closer,0,2,0,43.5,0.0,0.0
G258,電氣騎士(G258),Closer,0,2,0,40.5,0.0,0.0
G288,必先生(G288),Closer,0,2,0,14.5,0.0,0.0
G288,必先生(G288),Midpack,0,2,0,13.0,0.0,0.0
G292,多利神駒(G292),Midpack,0,2,1,10.35,0.0,50.0
G298,勝利同盟(G298),Midpack,0,2,1,11.5,0.0,50.0
G301,豐盛多彩(G301),Closer,0,2,1,31.5,0.0,50.0
G301,豐盛多彩(G301),Frontrunner,0,2,0,18.8,0.0,0.0
G303,發財秘笈(G303),Midpack,0,2,1,12.85,0.0,50.0
G304,着着領先(G304),Frontrunner,0,2,0,6.65,0.0,0.0
G306,瑪瑙(G306),Closer,0,2,1,90.0,0.0,50.0
G312,架勢奇爸(G312),Midpack,0,2,2,7.7,0.0,100.0
G371,當年情(G371),Frontrunner,0,2,0,37.0,0.0,0.0
G372,星雲浩騰(G372),Midpack,0,2,1,16.5,0.0,50.0
G374,健康之星(G374),Midpack,0,2,0,23.65,0.0,0.0
G389,俏郎中(G389),Closer,0,2,1,10.3,0.0,50.0
G401,勝利神駒(G401),Midpack,0,2,0,12.15,0.0,0.0
G402,中華英雄(G402),Midpack,0,2,1,38.0,0.0,50.0
G414,洪運派彩(G414),Frontrunner,0,2,1,13.0,0.0,50.0
G427,閃耀威龍(G427),Midpack,0,2,1,17.5,0.0,50.0
G435,直線力山(G435),Midpack,0,2,0,48.0,0.0,0.0
G457,旺旺神駒(G457),Closer,0,2,0,54.5,0.0,0.0
G457,旺旺神駒(G457),Midpack,0,2,0,9.3,0.0,0.0
G458,小刺蛋(G458),Closer,0,2,0,66.5,0.0,0.0
G461,滿歡笑(G461),Midpack,0,2,0,44.0,0.0,0.0
G465,博愛先鋒(G465),Midpack,0,2,2,9.25,0.0,100.0
G809,譽滿杜拜(G809),Midpack,0,2,1,8.0,0.0,50.0
H039,超威力(H039),Closer,0,2,0,5.95,0.0,0.0
H041,時尚歡欣(H041),Closer,0,2,0,15.0,0.0,0.0
H046,天分高(H046),Midpack,0,2,0,7.8,0.0,0.0
H053,優悠俠(H053),Closer,0,2,0,24.5,0.0,0.0
H053,優悠俠(H053),Frontrunner,0,2,0,58.0,0.0,0.0
H057,有你有我(H057),Midpack,0,2,0,27.45,0.0,0.0
H061,開心馬(H061),Midpack,0,2,0,33.5,0.0,0.0
H065,三代同心(H065),Frontrunner,0,2,0,11.55,0.0,0.0
H087,獎星(H087),Midpack,0,2,2,13.0,0.0,100.0
H089,晶晶日上(H089),Frontrunner,0,2,1,4.85,0.0,50.0
H090,時時稱心(H090),Midpack,0,2,1,20.35,0.0,50.0
H095,龍城強將(H095),Closer,0,2,1,8.1,0.0,50.0
H097,連連勝利(H097),Closer,0,2,0,11.6,0.0,0.0
H102,神行百變(H102),Closer,0,2,0,36.5,0.0,0.0
H102,神行百變(H102),Midpack,0,2,0,35.5,0.0,0.0
H121,馬有運(H121),Frontrunner,0,2,1,32.5,0.0,50.0
H137,包裝旋風(H137),Midpack,0,2,0,20.5,0.0,0.0
H143,色種笑(H143),Midpack,0,2,0,26.0,0.0,0.0
H147,加非凡(H147),Frontrunner,0,2,0,8.0,0.0,0.0
H153,歐洲傳奇(H153),Frontrunner,0,2,0,15.35,0.0,0.0
H162,撼天鐵翼(H162),Midpack,0,2,0,12.0,0.0,0.0
H166,錶之量子(H166),Frontrunner,0,2,0,6.1,0.0,0.0
H166,錶之量子(H166),Midpack,0,2,1,4.75,0.0,50.0
H168,夢照發(H168),Frontrunner,0,2,0,22.0,0.0,0.0
H170,光年八十(H170),Closer,0,2,0,34.5,0.0,0.0
H170,光年八十(H170),Midpack,0,2,1,60.5,0.0,50.0
H178,南區旺(H178),Closer,0,2,0,22.6,0.0,0.0
H188,赤兔猴王(H188),Closer,0,2,0,31.4,0.0,0.0
H193,神速馬車(H193),Midpack,0,2,1,3.95,0.0,50.0
H206,小神仙(H206),Midpack,0,2,0,48.0,0.0,0.0
H208,萬眾開心(H208),Closer,0,2,0,14.5,0.0,0.0
H235,幸運星球(H235),Midpack,0,2,0,47.5,0.0,0.0
H237,精算謀略(H237),Midpack,0,2,0,16.5,0.0,0.0
H242,金匯昇昇(H242),Frontrunner,0,2,2,2.35,0.0,100.0
H253,馬特峰(H253),Frontrunner,0,2,0,18.0,0.0,0.0
H257,九五赤兔(H257),Midpack,0,2,0,98.0,0.0,0.0
H258,加州偟者(H258),Midpack,0,2,0,23.4,0.0,0.0
H264,縱橫萬里(H264),Midpack,0,2,0,24.45,0.0,0.0
H268,勇冠皇子(H268),Frontrunner,0,2,0,45.5,0.0,0.0
H278,你知我得(H278),Closer,0,2,0,18.55,0.0,0.0
H283,日日獎(H283),Frontrunner,0,2,1,25.0,0.0,50.0
H292,木火龍駒(H292),Closer,0,2,0,34.0,0.0,0.0
H293,開心三多(H293),Midpack,0,2,0,68.0,0.0,0.0
H297,快樂奇兵(H297),Frontrunner,0,2,1,12.9,0.0,50.0
H301,賢者無敵(H301),Closer,0,2,0,73.0,0.0,0.0
H302,驕陽明駒(H302),Midpack,0,2,2,5.85,0.0,100.0
H308,實現夢想(H308),Midpack,0,2,0,18.0,0.0,0.0
H317,花好月盈(H317),Frontrunner,0,2,1,5.3,0.0,50.0
H318,承夆冠駒(H318),Midpack,0,2,0,139.5,0.0,0.0
H319,獨步天下(H319),Frontrunner,0,2,0,45.0,0.0,0.0
H326,江南盛(H326),Midpack,0,2,0,52.7,0.0,0.0
H329,嘉寶神駒(H329),Closer,0,2,0,8.05,0.0,0.0
H338,綠族無限(H338),Midpack,0,2,0,19.5,0.0,0.0
H339,瀧澤飛駒(H339),Closer,0,2,0,23.5,0.0,0.0
H340,風生水起(H340),Midpack,0,2,1,18.5,0.0,50.0
H346,極速奇兵(H346),Midpack,0,2,0,36.5,0.0,0.0
H347,紅海風帆(H347),Closer,0,2,0,6.75,0.0,0.0
H347,紅海風帆(H347),Midpack,0,2,0,3.85,0.0,0.0
H352,滿好世界(H352),Midpack,0,2,1,6.4,0.0,50.0
H356,電玩精英(H356),Midpack,0,2,0,3.95,0.0,0.0
H357,碧海藍天(H357),Frontrunner,0,2,0,59.5,0.0,0.0
H361,今朝更好(H361),Closer,0,2,0,15.5,0.0,0.0
H362,寰宇豐采(H362),Midpack,0,2,1,6.55,0.0,50.0
H365,同得寶(H365),Midpack,0,2,0,88.0,0.0,0.0
H369,嘉應喝彩(H369),Frontrunner,0,2,0,4.1,0.0,0.0
H371,會展二號(H371),Frontrunner,0,2,0,46.5,0.0,0.0
H373,光輝所願(H373),Closer,0,2,0,8.7,0.0,0.0
H374,背背龍(H374),Closer,0,2,0,35.0,0.0,0.0
H374,背背龍(H374),Midpack,0,2,0,38.5,0.0,0.0
H376,英駿飛駒(H376),Closer,0,2,0,40.5,0.0,0.0
H382,雙贏(H382),Closer,0,2,1,8.75,0.0,50.0
H386,同寶寶(H386),Frontrunner,0,2,0,8.5,0.0,0.0
H386,同寶寶(H386),Midpack,0,2,0,20.0,0.0,0.0
H388,風火恆雲(H388),Midpack,0,2,0,7.55,0.0,0.0
H390,太陽高高(H390),Closer,0,2,0,60.5,0.0,0.0
H390,太陽高高(H390),Frontrunner,0,2,0,40.5,0.0,0.0
H391,極光彗星(H391),Midpack,0,2,2,6.6,0.0,100.0
H392,君達得(H392),Frontrunner,0,2,1,20.25,0.0,50.0
H392,君達得(H392),Midpack,0,2,0,13.95,0.0,0.0
H396,家樂龍駒(H396),Midpack,0,2,0,5.9,0.0,0.0
H402,帥炸(H402),Midpack,0,2,0,15.0,0.0,0.0
H404,加州代表(H404),Frontrunner,0,2,0,42.5,0.0,0.0
H406,小小吾駒(H406),Midpack,0,2,0,10.6,0.0,0.0
H407,勝多多(H407),Frontrunner,0,2,0,10.25,0.0,0.0
H416,廚師發辦(H416),Frontrunner,0,2,0,30.5,0.0,0.0
H417,皆益善(H417),Midpack,0,2,0,23.5,0.0,0.0
H423,聯歡兒(H423),Closer,0,2,0,54.5,0.0,0.0
H423,聯歡兒(H423),Midpack,0,2,0,12.25,0.0,0.0
H425,勇晉當銳(H425),Frontrunner,0,2,0,13.0,0.0,0.0
H426,欣樂人生(H426),Closer,0,2,0,13.05,0.0,0.0
H426,欣樂人生(H426),Midpack,0,2,0,7.95,0.0,0.0
H429,手到再來(H429),Midpack,0,2,0,14.0,0.0,0.0
H434,威武良駒(H434),Closer,0,2,0,26.0,0.0,0.0
H434,威武良駒(H434),Midpack,0,2,0,13.75,0.0,0.0
H436,鄉村樂韻(H436),Midpack,0,2,0,13.6,0.0,0.0
H441,翹峯(H441),Closer,0,2,0,33.0,0.0,0.0
H441,翹峯(H441),Midpack,0,2,1,13.0,0.0,50.0
H442,最好玩(H442),Closer,0,2,0,46.55,0.0,0.0
H442,最好玩(H442),Midpack,0,2,0,36.5,0.0,0.0
H443,欣感(H443),Midpack,0,2,0,63.5,0.0,0.0
H452,安騁(H452),Closer,0,2,0,6.95,0.0,0.0
H456,川河動駒(H456),Midpack,0,2,0,7.15,0.0,0.0
H462,郎善好施(H462),Midpack,0,2,2,5.85,0.0,100.0
H464,機械騎士(H464),Closer,0,2,2,12.0,0.0,100.0
H472,江南勇士(H472),Frontrunner,0,2,0,27.0,0.0,0.0
H474,智取神駒(H474),Closer,0,2,1,17.05,0.0,50.0
H475,綫路萬里(H475),Closer,0,2,1,34.85,0.0,50.0
H476,錶之多多(H476),Midpack,0,2,0,6.4,0.0,0.0
H481,勁好運(H481),Closer,0,2,0,16.5,0.0,0.0
J002,一鹿歡騰(J002),Frontrunner,0,2,2,62.15,0.0,100.0
J019,同得威(J019),Midpack,0,2,0,35.5,0.0,0.0
J020,跑得好快(J020),Midpack,0,2,1,6.95,0.0,50.0
J027,風雲武士(J027),Frontrunner,0,2,1,22.0,0.0,50.0
J028,專家(J028),Frontrunner,0,2,0,16.0,0.0,0.0
J047,幸運芙蓉(J047),Closer,0,2,2,6.3,0.0,100.0
J050,非惟僥倖(J050),Frontrunner,0,2,2,6.4,0.0,100.0
J050,非惟僥倖(J050),Midpack,0,2,1,11.6,0.0,50.0
J054,機緣醉夢(J054),Closer,0,2,0,16.5,0.0,0.0
J059,九尾狐(J059),Closer,0,2,0,73.0,0.0,0.0
J060,舞林寶典(J060),Closer,0,2,0,3.95,0.0,0.0
J064,神虎金剛(J064),Closer,0,2,0,106.0,0.0,0.0
J064,神虎金剛(J064),Midpack,0,2,0,68.0,0.0,0.0
J069,風雷暴(J069),Frontrunner,0,2,1,6.1,0.0,50.0
J073,奪金精靈(J073),Midpack,0,2,0,78.0,0.0,0.0
J074,大將(J074),Closer,0,2,0,11.5,0.0,0.0
J075,嘉應傳承(J075),Frontrunner,0,2,1,39.0,0.0,50.0
J079,爆笑(J079),Closer,0,2,0,37.0,0.0,0.0
J080,川河型駒(J080),Closer,0,2,1,12.3,0.0,50.0
J083,綠色好運(J083),Midpack,0,2,0,24.0,0.0,0.0
J089,英雄戰歌(J089),Midpack,0,2,2,13.0,0.0,100.0
J090,喜勝駿駒(J090),Midpack,0,2,0,22.5,0.0,0.0
J091,嘉應巨昇(J091),Closer,0,2,1,6.3,0.0,50.0
J097,電訊子彈(J097),Frontrunner,0,2,0,101.5,0.0,0.0
J099,五福星(J099),Closer,0,2,0,11.0,0.0,0.0
J100,馬利奧(J100),Frontrunner,0,2,0,75.0,0.0,0.0
J101,鋒王(J101),Midpack,0,2,0,27.5,0.0,0.0
J102,日頌月讚(J102),Midpack,0,2,1,16.1,0.0,50.0
J105,客家之光(J105),Closer,0,2,0,23.5,0.0,0.0
J108,挺秀騰飛(J108),Frontrunner,0,2,0,63.0,0.0,0.0
J109,牽旺寶寶(J109),Closer,0,2,0,10.5,0.0,0.0
J110,久久為金(J110),Midpack,0,2,0,31.0,0.0,0.0
J112,英雄本色(J112),Frontrunner,0,2,0,85.0,0.0,0.0
J116,紅錢到(J116),Frontrunner,0,2,2,5.55,0.0,100.0
J117,越駿開心(J117),Midpack,0,2,0,94.0,0.0,0.0
J118,新力好(J118),Frontrunner,0,2,1,7.8,0.0,50.0
J118,新力好(J118),Midpack,0,2,2,10.25,0.0,100.0
J124,德薩斯(J124),Midpack,0,2,1,31.75,0.0,50.0
J126,星運遨翔(J126),Closer,0,2,0,70.0,0.0,0.0
J131,加州活力(J131),Frontrunner,0,2,0,2.2,0.0,0.0
J132,加州星皓(J132),Closer,0,2,0,54.5,0.0,0.0
J132,加州星皓(J132),Midpack,0,2,1,55.85,0.0,50.0
J136,精英雄心(J136),Midpack,0,2,0,22.3,0.0,0.0
J140,多利彩駒(J140),Frontrunner,0,2,0,10.6,0.0,0.0
J145,妙芳華(J145),Closer,0,2,0,12.5,0.0,0.0
J146,精明選擇(J146),Closer,0,2,0,23.0,0.0,0.0
J148,肯搏(J148),Closer,0,2,0,177.0,0.0,0.0
J149,八正道(J149),Closer,0,2,0,67.5,0.0,0.0
J149,八正道(J149),Frontrunner,0,2,0,66.5,0.0,0.0
J152,旋風傳奇(J152),Frontrunner,0,2,0,14.85,0.0,0.0
J153,運來伍寶(J153),Frontrunner,0,2,2,4.05,0.0,100.0
J157,熾烈神駒(J157),Frontrunner,0,2,2,8.5,0.0,100.0
J159,賢心星(J159),Closer,0,2,0,62.5,0.0,0.0
J159,賢心星(J159),Midpack,0,2,0,25.9,0.0,0.0
J160,陽明閃耀(J160),Midpack,0,2,0,59.0,0.0,0.0
J163,自由奔騰(J163),Midpack,0,2,0,54.0,0.0,0.0
J164,時尚風趣(J164),Closer,0,2,0,14.5,0.0,0.0
J165,黃金見聞(J165),Midpack,0,2,0,109.5,0.0,0.0
J168,金陽飛駒(J168),Midpack,0,2,1,8.35,0.0,50.0
J170,明亮天下(J170),Midpack,0,2,1,3.3,0.0,50.0
J176,怡昌奇兵(J176),Midpack,0,2,0,31.0,0.0,0.0
J179,有心意(J179),Frontrunner,0,2,0,5.25,0.0,0.0
J180,友瑩仁(J180),Closer,0,2,0,11.9,0.0,0.0
J181,祥勝力駒(J181),Midpack,0,2,0,31.0,0.0,0.0
J182,齊歡最樂(J182),Frontrunner,0,2,0,8.3,0.0,0.0
J194,超旺財(J194),Closer,0,2,1,32.5,0.0,50.0
J196,安熠(J196),Midpack,0,2,0,167.5,0.0,0.0
J205,超風速(J205),Closer,0,2,0,13.3,0.0,0.0
J206,時時有道(J206),Closer,0,2,0,134.5,0.0,0.0
J207,喜蓮勇略(J207),Midpack,0,2,0,104.5,0.0,0.0
J208,大至尊(J208),Closer,0,2,0,3.6,0.0,0.0
J212,雙天寳馬(J212),Closer,0,2,0,92.5,0.0,0.0
J214,好好紛(J214),Midpack,0,2,1,12.05,0.0,50.0
J221,千里如飛(J221),Closer,0,2,0,84.0,0.0,0.0
J221,千里如飛(J221),Midpack,0,2,0,89.0,0.0,0.0
J224,小飛俠(J224),Midpack,0,2,0,8.3,0.0,0.0
J225,一定掂(J225),Frontrunner,0,2,2,6.1,0.0,100.0
J225,一定掂(J225),Midpack,0,2,0,13.5,0.0,0.0
J226,利衍天下(J226),Midpack,0,2,0,27.5,0.0,0.0
J229,綠族豐收(J229),Midpack,0,2,0,15.0,0.0,0.0
J231,卓越蒨鋒(J231),Frontrunner,0,2,1,6.6,0.0,50.0
J233,魯班精神(J233),Closer,0,2,0,10.35,0.0,0.0
J234,富存寶馬(J234),Frontrunner,0,2,0,53.0,0.0,0.0
J238,銀河勇士(J238),Closer,0,2,0,72.5,0.0,0.0
J240,假日福星(J240),Midpack,0,2,0,28.0,0.0,0.0
J243,八里旺(J243),Midpack,0,2,0,132.0,0.0,0.0
J250,勝得福(J250),Midpack,0,2,0,14.0,0.0,0.0
J252,駿彩飛馳(J252),Midpack,0,2,1,61.5,0.0,50.0
J253,至合拍(J253),Closer,0,2,1,9.1,0.0,50.0
J254,好瑪威威(J254),Midpack,0,2,0,66.8,0.0,0.0
J256,祝願(J256),Closer,0,2,2,5.2,0.0,100.0
J259,天火同心(J259),Midpack,0,2,0,27.95,0.0,0.0
J261,囍眼光(J261),Midpack,0,2,1,4.4,0.0,50.0
J264,東昇鉞(J264),Midpack,0,2,0,12.6,0.0,0.0
J266,香港神駒(J266),Midpack,0,2,1,31.0,0.0,50.0
J274,快步流星(J274),Midpack,0,2,0,22.0,0.0,0.0
J278,皇仁歡星(J278),Frontrunner,0,2,1,8.0,0.0,50.0
J280,哈羅威(J280),Midpack,0,2,2,6.4,0.0,100.0
J289,樂威煌(J289),Closer,0,2,0,96.5,0.0,0.0
J289,樂威煌(J289),Midpack,0,2,0,53.5,0.0,0.0
J294,戰騎飛(J294),Midpack,0,2,0,141.0,0.0,0.0
J297,玫瑰寶(J297),Closer,0,2,0,152.5,0.0,0.0
J301,桃花開(J301),Midpack,0,2,1,6.75,0.0,50.0
J307,勇敢歡欣(J307),Midpack,0,2,0,38.0,0.0,0.0
J310,三生福佑(J310),Closer,0,2,0,92.0,0.0,0.0
